latitude,longitude,bright_ti4,scan,track,acq_date,acq_time,satellite,confidence,version,bright_ti5,frp,daynight
-12.62135,-46.95993,308.7,0.34,0.56,2019-10-20,03:48,N,nominal,1.0NRT,292.3,1.1,N
-12.62082,-46.96268,319.7,0.34,0.56,2019-10-20,03:48,N,nominal,1.0NRT,293.1,1.1,N
-13.75066,-40.56371,304.3,0.42,0.38,2019-10-20,03:48,N,nominal,1.0NRT,293,0.8,N
-12.61614,-46.95937,309.8,0.34,0.56,2019-10-20,03:48,N,nominal,1.0NRT,293,1.4,N
-12.61561,-46.96215,335.4,0.34,0.56,2019-10-20,03:48,N,nominal,1.0NRT,293.8,1.4,N
-12.6152,-46.93628,316.9,0.33,0.56,2019-10-20,03:48,N,nominal,1.0NRT,291.2,1.6,N
-12.61037,-46.9617,315.4,0.34,0.56,2019-10-20,03:48,N,nominal,1.0NRT,292.7,1.4,N
-12.61014,-46.93494,317,0.33,0.56,2019-10-20,03:48,N,nominal,1.0NRT,291.2,1.2,N
-12.60509,-46.93356,304.6,0.33,0.56,2019-10-20,03:48,N,nominal,1.0NRT,290.2,1.2,N
-12.60443,-46.93705,314.5,0.33,0.56,2019-10-20,03:48,N,nominal,1.0NRT,290.2,1.8,N
-12.58444,-47.04182,305.4,0.34,0.56,2019-10-20,03:48,N,nominal,1.0NRT,293.3,1.2,N
-12.58387,-47.04481,318.4,0.34,0.56,2019-10-20,03:48,N,nominal,1.0NRT,294.2,2.6,N
-12.60377,-46.94054,323.4,0.33,0.56,2019-10-20,03:48,N,nominal,1.0NRT,290.5,1.8,N
-12.60275,-46.91803,318.8,0.33,0.56,2019-10-20,03:48,N,nominal,1.0NRT,289.6,1.3,N
-12.6022,-46.9209,312.6,0.33,0.56,2019-10-20,03:48,N,nominal,1.0NRT,289.4,1.3,N
-12.57333,-47.04393,310.9,0.34,0.56,2019-10-20,03:48,N,nominal,1.0NRT,294.3,2.1,N
-12.58707,-46.97222,321.9,0.34,0.56,2019-10-20,03:48,N,nominal,1.0NRT,292.6,3.2,N
-12.58641,-46.9757,337.4,0.34,0.56,2019-10-20,03:48,N,nominal,1.0NRT,293.8,3.2,N
-12.58574,-46.97919,320.8,0.34,0.56,2019-10-20,03:48,N,nominal,1.0NRT,293.5,4.2,N
-12.58127,-46.97469,314.9,0.34,0.56,2019-10-20,03:48,N,nominal,1.0NRT,293,1.6,N
-12.58062,-46.97811,306.8,0.34,0.56,2019-10-20,03:48,N,nominal,1.0NRT,292.9,2.6,N
-12.56765,-47.04562,305.1,0.34,0.56,2019-10-20,03:48,N,nominal,1.0NRT,292.7,1.5,N
-12.58252,-46.96817,341.2,0.34,0.56,2019-10-20,03:48,N,nominal,1.0NRT,294.3,4.6,N
-12.58192,-46.97128,321.9,0.34,0.56,2019-10-20,03:48,N,nominal,1.0NRT,293.2,1.6,N
-12.57669,-46.97081,307.3,0.34,0.56,2019-10-20,03:48,N,nominal,1.0NRT,293.5,1.6,N
-12.57605,-46.97415,312.7,0.34,0.56,2019-10-20,03:48,N,nominal,1.0NRT,293.6,1.6,N
-13.50424,-41.80979,306.9,0.47,0.4,2019-10-20,03:48,N,nominal,1.0NRT,290.9,1.9,N
-13.5035,-41.81409,302,0.47,0.4,2019-10-20,03:48,N,nominal,1.0NRT,291.6,1.7,N
-13.5027,-41.81876,305.1,0.47,0.4,2019-10-20,03:48,N,nominal,1.0NRT,291.3,1.7,N
-12.54738,-47.01205,315.1,0.34,0.56,2019-10-20,03:48,N,nominal,1.0NRT,292.9,1.9,N
-12.44288,-47.54802,305.6,0.37,0.58,2019-10-20,03:48,N,nominal,1.0NRT,292.8,0.8,N
-12.44219,-47.55153,308.5,0.37,0.58,2019-10-20,03:48,N,nominal,1.0NRT,292.3,1.4,N
-13.50058,-41.80919,330.8,0.47,0.4,2019-10-20,03:48,N,nominal,1.0NRT,292.1,1.9,N
-12.54221,-47.01111,307.2,0.34,0.56,2019-10-20,03:48,N,nominal,1.0NRT,291.7,1,N
-13.49692,-41.80863,323.5,0.47,0.4,2019-10-20,03:48,N,nominal,1.0NRT,291.7,2.6,N
-13.49181,-41.81642,308.3,0.47,0.4,2019-10-20,03:48,N,nominal,1.0NRT,292,2.1,N
-13.49259,-41.81194,323.4,0.47,0.4,2019-10-20,03:48,N,nominal,1.0NRT,291.3,2.1,N
-13.48818,-41.81564,319.9,0.47,0.4,2019-10-20,03:48,N,nominal,1.0NRT,292.1,3.5,N
-13.48893,-41.81133,338.9,0.47,0.4,2019-10-20,03:48,N,nominal,1.0NRT,292.8,3.5,N
-13.27808,-42.94463,307.1,0.55,0.42,2019-10-20,03:48,N,nominal,1.0NRT,296,2.8,N
-13.27998,-42.93398,338.9,0.55,0.42,2019-10-20,03:48,N,nominal,1.0NRT,296.7,7.4,N
-13.27903,-42.93931,327.1,0.55,0.42,2019-10-20,03:48,N,nominal,1.0NRT,297.3,7.4,N
-13.27418,-42.94389,311,0.55,0.42,2019-10-20,03:48,N,nominal,1.0NRT,296.7,4.1,N
-13.27611,-42.93312,348.6,0.55,0.42,2019-10-20,03:48,N,nominal,1.0NRT,299.1,5.8,N
-13.27513,-42.93861,328.5,0.55,0.42,2019-10-20,03:48,N,nominal,1.0NRT,297.2,5.8,N
-13.27325,-42.92663,311.5,0.54,0.42,2019-10-20,03:48,N,nominal,1.0NRT,294.3,2.3,N
-13.27224,-42.93224,330.8,0.55,0.42,2019-10-20,03:48,N,nominal,1.0NRT,297,5.8,N
-13.27123,-42.93789,324.7,0.55,0.42,2019-10-20,03:48,N,nominal,1.0NRT,297.9,5.8,N
-13.28076,-42.93233,310.8,0.55,0.42,2019-10-20,03:48,N,nominal,1.0NRT,295.2,5.1,N
-13.27894,-42.943,312.8,0.55,0.42,2019-10-20,03:48,N,nominal,1.0NRT,296.3,5.5,N
-13.27985,-42.93768,337,0.55,0.42,2019-10-20,03:48,N,nominal,1.0NRT,297,5.5,N
-13.27689,-42.93141,336.6,0.55,0.42,2019-10-20,03:48,N,nominal,1.0NRT,297.2,5.1,N
-13.27595,-42.93692,340.1,0.55,0.42,2019-10-20,03:48,N,nominal,1.0NRT,298.7,5.5,N
-13.27504,-42.94227,324.4,0.55,0.42,2019-10-20,03:48,N,nominal,1.0NRT,297.6,5.5,N
-13.27113,-42.94155,314.9,0.55,0.42,2019-10-20,03:48,N,nominal,1.0NRT,296.9,4.2,N
-12.44057,-47.54811,307.8,0.37,0.58,2019-10-20,03:48,N,nominal,1.0NRT,292.4,0.9,N
-12.43991,-47.55162,306,0.37,0.58,2019-10-20,03:48,N,nominal,1.0NRT,292.3,1.6,N
-13.27303,-42.93047,324.8,0.55,0.42,2019-10-20,03:48,N,nominal,1.0NRT,295.6,3.3,N
-13.27206,-42.93615,332.7,0.55,0.42,2019-10-20,03:48,N,nominal,1.0NRT,298.1,4.2,N
-13.26914,-42.92968,319.9,0.55,0.42,2019-10-20,03:48,N,nominal,1.0NRT,295.8,3.3,N
-13.26816,-42.93541,334.8,0.55,0.42,2019-10-20,03:48,N,nominal,1.0NRT,297.7,4.2,N
-13.26521,-42.92914,333.8,0.55,0.42,2019-10-20,03:48,N,nominal,1.0NRT,296.6,3.4,N
-13.26425,-42.93473,346.6,0.55,0.42,2019-10-20,03:48,N,nominal,1.0NRT,300.4,7.2,N
-13.2613,-42.92848,312.2,0.55,0.42,2019-10-20,03:48,N,nominal,1.0NRT,295.7,3.4,N
-13.26036,-42.93399,314.1,0.55,0.42,2019-10-20,03:48,N,nominal,1.0NRT,296.1,7.2,N
-13.02183,-44.02546,300.9,0.43,0.46,2019-10-20,03:48,N,nominal,1.0NRT,289.9,1.2,N
-13.55092,-40.96334,307,0.43,0.38,2019-10-20,03:48,N,nominal,1.0NRT,292.8,1,N
-13.54741,-40.96272,313.9,0.43,0.38,2019-10-20,03:48,N,nominal,1.0NRT,293,1.3,N
-12.2738,-47.94675,306,0.39,0.6,2019-10-20,03:48,N,nominal,1.0NRT,291.3,0.9,N
-12.27302,-47.95073,312,0.4,0.6,2019-10-20,03:48,N,nominal,1.0NRT,291.4,2.5,N
-12.26832,-47.94558,304.1,0.39,0.6,2019-10-20,03:48,N,nominal,1.0NRT,291.5,0.9,N
-12.3308,-47.45684,308.3,0.37,0.58,2019-10-20,03:48,N,nominal,1.0NRT,294.9,1.2,N
-12.33026,-47.4596,308.5,0.37,0.58,2019-10-20,03:48,N,nominal,1.0NRT,294.3,1.2,N
-12.33259,-47.45875,306.8,0.37,0.58,2019-10-20,03:48,N,nominal,1.0NRT,294.2,1.9,N
-12.33204,-47.46164,307.9,0.37,0.58,2019-10-20,03:48,N,nominal,1.0NRT,294.3,1.8,N
-12.30028,-47.45429,313.2,0.37,0.58,2019-10-20,03:48,N,nominal,1.0NRT,294,1.4,N
-12.2996,-47.45784,306.8,0.37,0.58,2019-10-20,03:48,N,nominal,1.0NRT,293.6,1.4,N
-12.16111,-48.08668,300.1,0.41,0.6,2019-10-20,03:48,N,nominal,1.0NRT,281.5,1.3,N
-12.1619,-48.08258,323.5,0.41,0.6,2019-10-20,03:48,N,nominal,1.0NRT,282.2,1.3,N
-12.15641,-48.08111,308.2,0.41,0.6,2019-10-20,03:48,N,nominal,1.0NRT,281.9,1.3,N
-12.15085,-48.08007,307.7,0.41,0.6,2019-10-20,03:48,N,nominal,1.0NRT,282,0.9,N
-12.34736,-46.69448,311.3,0.33,0.55,2019-10-20,03:48,N,nominal,1.0NRT,284.4,0.9,N
-12.67785,-43.71658,314.7,0.41,0.45,2019-10-20,03:48,N,nominal,1.0NRT,291.7,1.5,N
-12.81042,-42.91228,307.8,0.55,0.43,2019-10-20,03:48,N,nominal,1.0NRT,294.5,2.7,N
-12.75584,-42.99192,307.2,0.56,0.43,2019-10-20,03:48,N,nominal,1.0NRT,296,1.9,N
-12.7519,-42.9912,310.4,0.56,0.43,2019-10-20,03:48,N,nominal,1.0NRT,296.3,1.9,N
-12.68343,-43.37595,306.3,0.39,0.44,2019-10-20,03:48,N,nominal,1.0NRT,294.1,1,N
-12.68278,-43.37958,311.6,0.39,0.44,2019-10-20,03:48,N,nominal,1.0NRT,294.3,2,N
-12.40207,-44.92312,308.2,0.5,0.49,2019-10-20,03:48,N,nominal,1.0NRT,290.2,2,N
-12.68213,-43.3832,329,0.39,0.44,2019-10-20,03:48,N,nominal,1.0NRT,297.1,2,N
-12.67873,-43.37882,315,0.39,0.44,2019-10-20,03:48,N,nominal,1.0NRT,295,2,N
-12.67743,-43.38608,312.4,0.39,0.44,2019-10-20,03:48,N,nominal,1.0NRT,295.1,1.9,N
-12.67808,-43.38245,336.8,0.39,0.44,2019-10-20,03:48,N,nominal,1.0NRT,298.8,2,N
-12.67404,-43.3817,307.2,0.39,0.44,2019-10-20,03:48,N,nominal,1.0NRT,294.2,2,N
-11.35001,-49.81736,303.3,0.54,0.68,2019-10-20,03:48,N,nominal,1.0NRT,285.7,2.6,N
-11.35105,-49.81224,322.7,0.54,0.68,2019-10-20,03:48,N,nominal,1.0NRT,286.9,2.6,N
-11.35506,-49.81342,312.1,0.54,0.68,2019-10-20,03:48,N,nominal,1.0NRT,286.7,2.8,N
-12.46739,-43.78167,304.3,0.42,0.45,2019-10-20,03:48,N,nominal,1.0NRT,291.7,0.6,N
-12.46672,-43.78555,303.4,0.42,0.45,2019-10-20,03:48,N,nominal,1.0NRT,291.7,0.6,N
-11.34881,-49.81207,308.5,0.54,0.68,2019-10-20,03:48,N,nominal,1.0NRT,286.4,2.7,N
-12.4515,-43.79864,327.8,0.42,0.45,2019-10-20,03:48,N,nominal,1.0NRT,294.7,2.2,N
-12.54789,-43.22444,310.6,0.39,0.44,2019-10-20,03:48,N,nominal,1.0NRT,297.2,2.5,N
-11.92109,-46.55679,309.6,0.32,0.55,2019-10-20,03:48,N,nominal,1.0NRT,283.3,2.5,N
-11.92164,-46.55384,338.2,0.32,0.55,2019-10-20,03:48,N,nominal,1.0NRT,284.6,2.5,N
-12.11182,-44.96706,304.6,0.51,0.49,2019-10-20,03:48,N,nominal,1.0NRT,292.5,0.8,N
-4.73929,-45.88792,309.2,0.39,0.59,2019-10-20,03:48,N,nominal,1.0NRT,289.3,1.1,N
-4.73314,-45.89095,303.2,0.39,0.59,2019-10-20,03:48,N,nominal,1.0NRT,289.4,0.7,N
-4.61738,-46.39711,309.4,0.42,0.61,2019-10-20,03:48,N,nominal,1.0NRT,286,1,N
-4.61669,-46.40105,305.1,0.42,0.61,2019-10-20,03:48,N,nominal,1.0NRT,286.2,1,N
-4.37244,-47.72909,332.6,0.52,0.67,2019-10-20,03:48,N,nominal,1.0NRT,277.9,5.3,N
-4.37159,-47.73392,329.2,0.52,0.67,2019-10-20,03:48,N,nominal,1.0NRT,277.3,5.3,N
-4.3663,-47.72769,309.1,0.52,0.67,2019-10-20,03:48,N,nominal,1.0NRT,277.7,2.7,N
-4.36545,-47.73254,318.5,0.52,0.67,2019-10-20,03:48,N,nominal,1.0NRT,277.5,2.7,N
-5.03343,-43.85757,303.9,0.56,0.51,2019-10-20,03:48,N,nominal,1.0NRT,291.3,1.1,N
-5.02956,-43.85165,311.6,0.56,0.51,2019-10-20,03:48,N,nominal,1.0NRT,291.7,1.6,N
-5.02868,-43.85678,308.3,0.56,0.51,2019-10-20,03:48,N,nominal,1.0NRT,291.6,1.8,N
-5.0391,-43.73941,310.5,0.55,0.51,2019-10-20,03:48,N,nominal,1.0NRT,291,1.3,N
-5.02863,-43.85498,316.6,0.56,0.51,2019-10-20,03:48,N,nominal,1.0NRT,291.6,2.7,N
-4.37368,-47.73243,320,0.52,0.67,2019-10-20,03:48,N,nominal,1.0NRT,277.7,7.8,N
-4.36753,-47.73104,357.5,0.52,0.67,2019-10-20,03:48,N,nominal,1.0NRT,278.5,7.8,N
-4.82021,-44.35449,316.8,0.61,0.53,2019-10-20,03:48,N,nominal,1.0NRT,291.8,2.6,N
-4.81972,-44.35225,310,0.61,0.53,2019-10-20,03:48,N,nominal,1.0NRT,291.4,2.9,N
-4.54398,-45.58055,307.4,0.37,0.58,2019-10-20,03:48,N,nominal,1.0NRT,289,1.4,N
-4.54344,-45.58369,310.9,0.37,0.58,2019-10-20,03:48,N,nominal,1.0NRT,289,1.9,N
-4.73978,-44.31543,312.2,0.61,0.53,2019-10-20,03:48,N,nominal,1.0NRT,291.1,3.2,N
-4.40792,-45.84424,303.7,0.39,0.59,2019-10-20,03:48,N,nominal,1.0NRT,283.1,1.3,N
-4.40728,-45.848,312.7,0.39,0.59,2019-10-20,03:48,N,nominal,1.0NRT,284.1,2.3,N
-4.32206,-46.27855,298,0.42,0.61,2019-10-20,03:48,N,nominal,1.0NRT,280.9,1.1,N
-4.31644,-46.27736,321.8,0.42,0.61,2019-10-20,03:48,N,nominal,1.0NRT,282.4,1.1,N
-4.85391,-42.90139,314.2,0.49,0.48,2019-10-20,03:48,N,nominal,1.0NRT,291.1,2,N
-5.04763,-41.25973,308.5,0.57,0.43,2019-10-20,03:48,N,nominal,1.0NRT,292.8,1.8,N
-5.95083,-35.58904,305.6,0.39,0.36,2019-10-20,03:48,N,nominal,1.0NRT,293.3,0.5,N
-5.02741,-41.28277,310.2,0.57,0.43,2019-10-20,03:48,N,nominal,1.0NRT,292.7,2,N
-5.00879,-41.34502,309.1,0.38,0.44,2019-10-20,03:48,N,nominal,1.0NRT,293.2,1.3,N
-5.0082,-41.34856,316.3,0.38,0.44,2019-10-20,03:48,N,nominal,1.0NRT,293.3,1.7,N
-5.4841,-37.68716,314.5,0.39,0.37,2019-10-20,03:48,N,nominal,1.0NRT,293.1,1.7,N
-5.48242,-37.67596,304.6,0.39,0.36,2019-10-20,03:48,N,nominal,1.0NRT,292.9,0.7,N
-5.4813,-37.68307,305,0.39,0.37,2019-10-20,03:48,N,nominal,1.0NRT,293.4,1.8,N
-5.48186,-37.67951,325.4,0.39,0.36,2019-10-20,03:48,N,nominal,1.0NRT,294.2,1.8,N
-5.48074,-37.68662,326.6,0.39,0.37,2019-10-20,03:48,N,nominal,1.0NRT,293.9,1.7,N
-4.2986,-44.61876,308.5,0.32,0.55,2019-10-20,03:48,N,nominal,1.0NRT,290.2,1.5,N
-3.96874,-46.56883,300.7,0.44,0.63,2019-10-20,03:48,N,nominal,1.0NRT,273.1,1.4,N
-3.96805,-46.57286,302.3,0.45,0.63,2019-10-20,03:48,N,nominal,1.0NRT,272,1.3,N
-4.29811,-44.62172,332.4,0.32,0.55,2019-10-20,03:48,N,nominal,1.0NRT,290.3,3.3,N
-4.29304,-44.62085,311,0.32,0.55,2019-10-20,03:48,N,nominal,1.0NRT,290.2,0.9,N
-4.79686,-41.13298,311.4,0.56,0.43,2019-10-20,03:48,N,nominal,1.0NRT,293.5,2.8,N
-4.79373,-41.12718,312.8,0.56,0.43,2019-10-20,03:48,N,nominal,1.0NRT,293.3,1.7,N
-4.7929,-41.13228,321.4,0.56,0.43,2019-10-20,03:48,N,nominal,1.0NRT,294.1,2.8,N
-4.78811,-41.13672,307,0.57,0.43,2019-10-20,03:48,N,nominal,1.0NRT,293.5,1.8,N
-4.37492,-43.66366,303.2,0.56,0.51,2019-10-20,03:48,N,nominal,1.0NRT,290.4,1.2,N
-4.37019,-43.66282,307.2,0.56,0.51,2019-10-20,03:48,N,nominal,1.0NRT,290.7,1.2,N
-5.45323,-46.81659,304.9,0.44,0.62,2019-10-20,03:48,N,nominal,1.0NRT,289.2,0.8,N
-24.6519,-42.51667,308.2,0.4,0.37,2019-10-20,03:48,N,nominal,1.0NRT,271.2,1.2,N
-24.63803,-42.40983,300.5,0.4,0.37,2019-10-20,03:48,N,nominal,1.0NRT,280,2,N
-24.63738,-42.41375,330.2,0.4,0.37,2019-10-20,03:48,N,nominal,1.0NRT,279.6,3.6,N
-24.66018,-42.23297,300.9,0.39,0.36,2019-10-20,03:48,N,nominal,1.0NRT,276,2.3,N
-24.65618,-42.23619,297.5,0.39,0.36,2019-10-20,03:48,N,nominal,1.0NRT,272,2.3,N
-24.65682,-42.23231,339.2,0.39,0.36,2019-10-20,03:48,N,nominal,1.0NRT,275.4,2.3,N
-23.15098,-47.24426,317.4,0.45,0.47,2019-10-20,03:48,N,nominal,1.0NRT,276.5,2.7,N
-21.61251,-45.95893,300.5,0.4,0.44,2019-10-20,03:48,N,nominal,1.0NRT,278.1,0.6,N
-20.98547,-48.92037,305.8,0.62,0.54,2019-10-20,03:48,N,nominal,1.0NRT,279.1,2.1,N
-20.98422,-48.92634,300.8,0.63,0.54,2019-10-20,03:48,N,nominal,1.0NRT,276.5,2.1,N
-21.24285,-47.55108,315.7,0.51,0.49,2019-10-20,03:48,N,nominal,1.0NRT,269.4,2.5,N
-21.23836,-47.54988,336.8,0.51,0.49,2019-10-20,03:48,N,nominal,1.0NRT,270.9,10.8,N
-21.23743,-47.55446,339.4,0.51,0.49,2019-10-20,03:48,N,nominal,1.0NRT,270,16.1,N
-21.96622,-43.28116,304.2,0.44,0.38,2019-10-20,03:48,N,nominal,1.0NRT,287,0.7,N
-6.66282,-39.6468,315.8,0.45,0.39,2019-10-20,03:48,N,nominal,1.0NRT,293.8,3.3,N
-5.62425,-45.91992,323.2,0.38,0.59,2019-10-20,03:48,N,nominal,1.0NRT,290.9,2.6,N
-5.61887,-45.91886,320.4,0.38,0.59,2019-10-20,03:48,N,nominal,1.0NRT,290.9,1.4,N
-5.60508,-45.93428,306.2,0.38,0.59,2019-10-20,03:48,N,nominal,1.0NRT,290.7,1.5,N
-6.22832,-47.3807,307.4,0.46,0.64,2019-10-20,03:48,N,nominal,1.0NRT,291.1,1.2,N
-6.45927,-45.82981,309.4,0.36,0.57,2019-10-20,03:48,N,nominal,1.0NRT,291.7,0.9,N
-6.45396,-45.82894,315.1,0.36,0.57,2019-10-20,03:48,N,nominal,1.0NRT,292,0.9,N
-6.70664,-43.35642,306.5,0.49,0.48,2019-10-20,03:48,N,nominal,1.0NRT,291.6,1.9,N
-6.70294,-43.35109,309.2,0.49,0.48,2019-10-20,03:48,N,nominal,1.0NRT,291.7,3.7,N
-6.70218,-43.35562,307.6,0.49,0.48,2019-10-20,03:48,N,nominal,1.0NRT,291.6,1.9,N
-6.69035,-43.34409,316.8,0.49,0.48,2019-10-20,03:48,N,nominal,1.0NRT,291.4,4.4,N
-6.6807,-43.31979,311,0.49,0.48,2019-10-20,03:48,N,nominal,1.0NRT,291.4,2.2,N
-6.67996,-43.32413,307.3,0.49,0.48,2019-10-20,03:48,N,nominal,1.0NRT,291.2,1.9,N
-6.5518,-44.07747,316.4,0.55,0.51,2019-10-20,03:48,N,nominal,1.0NRT,293,3.9,N
-6.27825,-45.6342,311,0.35,0.57,2019-10-20,03:48,N,nominal,1.0NRT,291.6,1.3,N
-6.27419,-45.6265,310.8,0.35,0.57,2019-10-20,03:48,N,nominal,1.0NRT,291.5,1.9,N
-6.26956,-45.62207,317.4,0.35,0.57,2019-10-20,03:48,N,nominal,1.0NRT,291.3,1.6,N
-6.26896,-45.6255,321.1,0.35,0.57,2019-10-20,03:48,N,nominal,1.0NRT,291.8,2.7,N
-6.0544,-46.74596,315.7,0.42,0.61,2019-10-20,03:48,N,nominal,1.0NRT,291.5,2.9,N
-6.5594,-43.83781,314.1,0.53,0.5,2019-10-20,03:48,N,nominal,1.0NRT,291.6,3.8,N
-6.42102,-44.63499,324.1,0.6,0.53,2019-10-20,03:48,N,nominal,1.0NRT,293.4,4.8,N
-5.63166,-49.06522,321.5,0.61,0.71,2019-10-20,03:48,N,nominal,1.0NRT,284.4,4.9,N
-6.41819,-44.17005,312,0.56,0.51,2019-10-20,03:48,N,nominal,1.0NRT,292.3,2.5,N
-6.41348,-44.16908,311.5,0.56,0.51,2019-10-20,03:48,N,nominal,1.0NRT,291.9,2.1,N
-6.37146,-44.13031,303.9,0.56,0.51,2019-10-20,03:48,N,nominal,1.0NRT,292.1,1.5,N
-5.665,-48.03535,302.4,0.52,0.67,2019-10-20,03:48,N,nominal,1.0NRT,288.1,1.1,N
-5.66409,-48.04029,303.4,0.52,0.67,2019-10-20,03:48,N,nominal,1.0NRT,288,1.1,N
-6.3714,-44.12906,304.9,0.56,0.51,2019-10-20,03:48,N,nominal,1.0NRT,291.9,1.4,N
-7.29596,-38.13771,313.2,0.39,0.37,2019-10-20,03:48,N,nominal,1.0NRT,293.1,2.8,N
-6.92692,-39.92894,315.7,0.46,0.39,2019-10-20,03:48,N,nominal,1.0NRT,289.3,2.7,N
-7.29243,-37.62899,313.1,0.39,0.36,2019-10-20,03:48,N,nominal,1.0NRT,293.6,0.9,N
-7.29188,-37.6325,307,0.39,0.36,2019-10-20,03:48,N,nominal,1.0NRT,293.8,1.9,N
-7.29077,-37.6395,307,0.39,0.36,2019-10-20,03:48,N,nominal,1.0NRT,293.7,1.2,N
-6.00084,-45.4378,306.3,0.35,0.56,2019-10-20,03:48,N,nominal,1.0NRT,291.4,1.2,N
-7.2891,-37.62845,307.4,0.39,0.36,2019-10-20,03:48,N,nominal,1.0NRT,293.4,0.9,N
-7.28855,-37.63195,323.3,0.39,0.36,2019-10-20,03:48,N,nominal,1.0NRT,294.3,1.9,N
-5.24058,-49.222,300.5,0.64,0.72,2019-10-20,03:48,N,nominal,1.0NRT,281.5,2,N
-5.2395,-49.22788,323.7,0.64,0.72,2019-10-20,03:48,N,nominal,1.0NRT,281.3,4.1,N
-6.15763,-44.09346,309.5,0.56,0.51,2019-10-20,03:48,N,nominal,1.0NRT,291.3,1.9,N
-5.2384,-49.22275,301,0.64,0.72,2019-10-20,03:48,N,nominal,1.0NRT,282,2.1,N
-5.23735,-49.22865,320.7,0.64,0.72,2019-10-20,03:48,N,nominal,1.0NRT,282,2.1,N
-5.70805,-46.48038,309.2,0.41,0.61,2019-10-20,03:48,N,nominal,1.0NRT,290.4,1.1,N
-5.7074,-46.48413,309.3,0.41,0.61,2019-10-20,03:48,N,nominal,1.0NRT,290.3,1.1,N
-5.7018,-46.48307,317.9,0.41,0.61,2019-10-20,03:48,N,nominal,1.0NRT,290.2,2.2,N
-5.57883,-47.08284,313.3,0.45,0.63,2019-10-20,03:48,N,nominal,1.0NRT,290,1.7,N
-5.57813,-47.08677,315.1,0.45,0.63,2019-10-20,03:48,N,nominal,1.0NRT,290.1,1.7,N
-5.38304,-48.18537,301.9,0.54,0.68,2019-10-20,03:48,N,nominal,1.0NRT,287.5,1.2,N
-5.38214,-48.19037,311.6,0.54,0.68,2019-10-20,03:48,N,nominal,1.0NRT,287.4,1.2,N
-5.66221,-46.57672,309.1,0.42,0.61,2019-10-20,03:48,N,nominal,1.0NRT,290.2,2.3,N
-5.65653,-46.57592,329.6,0.42,0.61,2019-10-20,03:48,N,nominal,1.0NRT,291.1,2.3,N
-5.65587,-46.57967,322.9,0.42,0.61,2019-10-20,03:48,N,nominal,1.0NRT,291.4,5.2,N
-6.09266,-44.04611,308.1,0.55,0.51,2019-10-20,03:48,N,nominal,1.0NRT,291.2,1.7,N
-6.21898,-43.20305,306.2,0.48,0.48,2019-10-20,03:48,N,nominal,1.0NRT,279.5,3,N
-5.61574,-46.57626,308.3,0.42,0.61,2019-10-20,03:48,N,nominal,1.0NRT,290.4,1.3,N
-5.61505,-46.58012,314.6,0.42,0.61,2019-10-20,03:48,N,nominal,1.0NRT,290.4,2.1,N
-5.98884,-44.38737,307.2,0.59,0.53,2019-10-20,03:48,N,nominal,1.0NRT,292.4,2.2,N
-6.78297,-39.59415,304.5,0.44,0.39,2019-10-20,03:48,N,nominal,1.0NRT,292.1,1.4,N
-5.99092,-44.38627,309.7,0.59,0.53,2019-10-20,03:48,N,nominal,1.0NRT,292.3,1.4,N
-5.61872,-46.57779,304.3,0.42,0.61,2019-10-20,03:48,N,nominal,1.0NRT,290.3,0.9,N
-5.61804,-46.58175,305.8,0.42,0.61,2019-10-20,03:48,N,nominal,1.0NRT,289.9,1.2,N
-5.61309,-46.57669,304.5,0.42,0.61,2019-10-20,03:48,N,nominal,1.0NRT,290.1,0.5,N
-5.07581,-49.22747,308.6,0.64,0.72,2019-10-20,03:48,N,nominal,1.0NRT,282.6,2.8,N
-5.27745,-47.92762,312.6,0.52,0.67,2019-10-20,03:48,N,nominal,1.0NRT,287.4,2,N
-5.62559,-45.91939,311.4,0.38,0.59,2019-10-20,03:48,N,nominal,1.0NRT,290.6,2,N
-5.6202,-45.91835,333.3,0.38,0.59,2019-10-20,03:48,N,nominal,1.0NRT,291.5,2,N
-6.97327,-37.90763,306.5,0.39,0.36,2019-10-20,03:48,N,nominal,1.0NRT,293.7,2.2,N
-5.38612,-47.4174,306.7,0.48,0.65,2019-10-20,03:48,N,nominal,1.0NRT,288.9,0.9,N
-5.38535,-47.42187,305.2,0.48,0.65,2019-10-20,03:48,N,nominal,1.0NRT,288.5,0.9,N
-29.81512,-51.17475,296.3,0.56,0.52,2019-10-20,03:54,N,nominal,1.0NRT,285.6,0.7,N
-24.01604,-54.21911,324.7,0.57,0.69,2019-10-20,03:54,N,nominal,1.0NRT,284.7,4.3,N
-24.00975,-54.21717,320.4,0.57,0.69,2019-10-20,03:54,N,nominal,1.0NRT,285.9,4.3,N
-34.8573,-57.89373,306.4,0.5,0.66,2019-10-20,03:54,N,nominal,1.0NRT,285,1.8,N
